representation,arm,repeat,split,calibration_count,test_count,infinite_interval_count,infinite_interval_rate,quantile_abs_error_median,normalized_quantile_median,interval_width,coverage,coverage_lt20,coverage_20_60,coverage_gt60,normalized_interval_width,normalized_coverage,normalized_coverage_lt20,normalized_coverage_20_60,normalized_coverage_gt60,fold0_calibration_count,fold0_test_count,fold0_quantile,fold0_coverage,fold0_normalized_quantile,fold0_normalized_coverage,fold1_calibration_count,fold1_test_count,fold1_quantile,fold1_coverage,fold1_normalized_quantile,fold1_normalized_coverage,fold2_calibration_count,fold2_test_count,fold2_quantile,fold2_coverage,fold2_normalized_quantile,fold2_normalized_coverage,fold3_calibration_count,fold3_test_count,fold3_quantile,fold3_coverage,fold3_normalized_quantile,fold3_normalized_coverage,fold4_calibration_count,fold4_test_count,fold4_quantile,fold4_coverage,fold4_normalized_quantile,fold4_normalized_coverage
Morgan,baseline_v0.3,6,118,117,117,0,0,16.3789548874,1.12023147191,38.021501249,0.940170940171,0.989361702128,0.809523809524,0,30.4886971678,0.940170940171,1,0.714285714286,0.5,26,21,20.2692386627,0.904761904762,1.03092354136,0.857142857143,20,27,14.0910305405,0.925925925926,0.875275313488,0.925925925926,23,24,29.2300537109,1,1.64029976503,1,28,19,15.3037826538,0.947368421053,1.12323373199,0.947368421053,20,26,16.3789548874,0.923076923077,1.12023147191,0.961538461538
Morgan,baseline_v0.3,6,119,117,117,0,0,13.7409577942,0.72183571666,34.2465305244,0.897435897436,0.988888888889,0.666666666667,0,24.6234460447,0.871794871795,0.955555555556,0.666666666667,0,27,20,36.8917747498,1,1.52233008401,1,23,24,13.7409577942,0.833333333333,0.799778333594,0.875,23,24,13.0367311096,0.875,0.699738902753,0.833333333333,21,26,9.46946325302,0.884615384615,0.72183571666,0.846153846154,23,23,16.3789548874,0.913043478261,0.715388391447,0.826086956522
Morgan,baseline_v0.3,6,120,117,117,0,0,27.1593532562,1.52233008401,120.084385491,0.974358974359,1,0.928571428571,0,159.249015528,0.982905982906,1,0.928571428571,1,27,20,27.1593532562,0.95,1.52233008401,1,18,29,169.476308556,1,16.9583291118,1,25,22,15.1223162079,0.909090909091,0.781731804868,0.909090909091,23,24,26.154891243,1,1.55359205696,1,24,22,27.569463253,1,1.18258918937,1
Morgan,baseline_v0.3,6,121,117,117,0,0,21.0010305405,1.3044953339,45.223934919,0.948717948718,0.988888888889,0.88,0,49.1335697962,0.940170940171,0.977777777778,0.88,0,24,23,36.8917747498,1,1.52233008401,1,18,29,25.732106781,0.965517241379,2.90171590315,0.965517241379,25,22,21.0010305405,0.954545454545,1.3044953339,0.954545454545,28,19,10.3021414566,0.894736842105,0.72183571666,0.789473684211,22,24,16.3789548874,0.916666666667,1.12023147191,0.958333333333
Morgan,baseline_v0.3,6,122,117,117,0,0,19.4104175568,1.12023147191,38.382024154,0.91452991453,0.966666666667,0.833333333333,0,30.8193629152,0.923076923077,0.977777777778,0.833333333333,0,25,22,27.1593532562,0.954545454545,1.16535771162,0.909090909091,21,26,19.4104175568,0.961538461538,0.920379415243,0.961538461538,22,25,7.9060493469,0.76,0.636800251874,0.8,24,23,26.154891243,1,1.55359205696,1,25,21,16.3789548874,0.904761904762,1.12023147191,0.952380952381
Morgan,baseline_v0.3,6,123,117,117,0,0,20.2087543488,1.03092354136,105.010609101,0.923076923077,0.977528089888,0.875,0,167.657566897,0.940170940171,1,0.833333333333,0.25,32,15,20.2087543488,0.866666666667,1.03092354136,0.866666666667,18,29,169.476308556,1,16.9583291118,1,26,21,21.0010305405,0.952380952381,1.3044953339,0.952380952381,21,26,9.46946325302,0.884615384615,0.855140634345,0.923076923077,20,26,9.1518724289,0.884615384615,0.760071196908,0.923076923077
Morgan,baseline_v0.3,6,124,117,117,0,0,14.0910305405,0.855140634345,32.5020748621,0.91452991453,0.989361702128,0.736842105263,0,23.3228669072,0.897435897436,0.978723404255,0.684210526316,0,24,23,27.1593532562,0.95652173913,1.24792869664,0.95652173913,15,32,14.0910305405,0.90625,0.875275313488,0.90625,24,23,13.0367311096,0.869565217391,0.699738902753,0.826086956522,29,18,9.46946325302,0.888888888889,0.855140634345,0.944444444444,25,21,16.9284820557,0.952380952381,0.715946047472,0.857142857143
Morgan,baseline_v0.3,6,125,117,117,0,0,21.0010305405,1.3044953339,111.217141316,0.940170940171,0.977528089888,0.884615384615,0,161.934341289,0.957264957265,0.988764044944,0.884615384615,0.5,28,19,27.1593532562,0.947368421053,1.52233008401,1,18,29,169.476308556,1,16.9583291118,1,25,22,21.0010305405,0.954545454545,1.3044953339,0.954545454545,23,24,9.33268116,0.833333333333,0.755518663448,0.875,23,23,16.9284820557,0.95652173913,1.12023147191,0.95652173913
Morgan,baseline_v0.3,6,126,117,117,0,0,20.2692386627,1.24792869664,44.8805345806,0.965811965812,1,0.904761904762,0,37.7935581735,0.974358974359,1,0.904761904762,0.5,25,22,20.2692386627,0.909090909091,1.24792869664,0.954545454545,20,27,19.4104175568,0.962962962963,0.920379415243,0.962962962963,24,23,29.2300537109,1,1.64029976503,1,23,24,26.154891243,1,1.55359205696,1,25,21,16.9284820557,0.952380952381,1.12023147191,0.952380952381
Morgan,baseline_v0.3,6,127,117,117,0,0,15.1223162079,0.875275313488,33.2816177554,0.905982905983,0.989361702128,0.65,0,24.9169143742,0.871794871795,0.946808510638,0.65,0,21,26,16.8265720367,0.807692307692,0.742166403329,0.769230769231,21,26,14.0910305405,0.923076923077,0.875275313488,0.923076923077,24,23,15.1223162079,0.913043478261,0.612558884829,0.739130434783,26,21,10.3021414566,0.904761904762,1.12323373199,0.952380952381,25,21,27.569463253,1,1.18258918937,1
Morgan,baseline_v0.3,6,128,117,117,0,0,27.1593532562,1.52233008401,48.6720252136,0.965811965812,1,0.894736842105,0,47.2306710316,0.957264957265,0.979166666667,0.894736842105,0.5,23,24,27.1593532562,0.958333333333,1.52233008401,1,27,20,25.732106781,1,2.90171590315,1,18,29,29.2300537109,0.965517241379,1.64029976503,0.965517241379,25,22,10.3021414566,0.909090909091,0.72183571666,0.818181818182,24,22,27.569463253,1,1.18258918937,1
Morgan,baseline_v0.3,6,129,117,117,0,0,16.9284820557,1.12323373199,34.3647437521,0.91452991453,0.988888888889,0.75,0,40.1281577689,0.888888888889,0.966666666667,0.708333333333,0,21,26,13.7183616638,0.769230769231,0.693817403052,0.653846153846,24,23,25.732106781,1,2.90171590315,1,25,22,21.0010305405,0.954545454545,1.3044953339,0.954545454545,20,27,10.3021414566,0.925925925926,1.12323373199,0.962962962963,27,19,16.9284820557,0.947368421053,0.760071196908,0.894736842105
Morgan,baseline_v0.3,6,130,117,117,0,0,15.1223162079,0.755518663448,32.9837232254,0.897435897436,0.977272727273,0.76,0,22.5906984653,0.880341880342,0.965909090909,0.72,0,23,24,27.1593532562,0.958333333333,1.16535771162,0.916666666667,23,24,13.4300689697,0.791666666667,0.674057929078,0.833333333333,24,23,15.1223162079,0.913043478261,0.781731804868,0.913043478261,23,24,10.3021414566,0.916666666667,0.755518663448,0.875,24,22,16.3789548874,0.909090909091,0.715946047472,0.863636363636
Morgan,baseline_v0.3,6,131,117,117,0,0,14.0910305405,0.875275313488,38.6187117771,0.871794871795,0.934065934066,0.708333333333,0,27.8354851159,0.863247863248,0.923076923077,0.708333333333,0,23,24,36.8917747498,1,1.16535771162,0.916666666667,24,23,14.0910305405,0.913043478261,0.875275313488,0.913043478261,25,22,29.2300537109,1,1.64029976503,1,20,27,7.9425125885,0.62962962963,0.60486617117,0.62962962963,25,21,9.1518724289,0.857142857143,0.760071196908,0.904761904762
Morgan,baseline_v0.3,6,132,117,117,0,0,14.0910305405,0.875275313488,29.0445879469,0.888888888889,0.977011494253,0.730769230769,0,27.0916748445,0.854700854701,0.942528735632,0.692307692308,0,28,19,20.2692386627,0.894736842105,1.03092354136,0.842105263158,24,23,14.0910305405,0.913043478261,0.875275313488,0.913043478261,20,27,21.0010305405,0.962962962963,1.3044953339,0.962962962963,20,27,9.33268116,0.851851851852,0.72183571666,0.851851851852,25,21,8.1375686646,0.809523809524,0.664486355533,0.666666666667
Morgan,baseline_v0.3,6,133,117,117,0,0,13.7409577942,0.755518663448,30.7642559221,0.871794871795,0.977011494253,0.62962962963,0,23.4440750873,0.880341880342,0.977011494253,0.666666666667,0,21,26,27.1593532562,0.961538461538,1.24792869664,0.961538461538,28,19,13.7409577942,0.789473684211,0.674057929078,0.789473684211,24,23,7.9060493469,0.739130434783,0.699738902753,0.826086956522,22,25,10.3021414566,0.92,0.755518663448,0.88,22,24,16.3789548874,0.916666666667,0.760071196908,0.916666666667
Morgan,baseline_v0.3,6,134,117,117,0,0,16.9284820557,0.855140634345,32.3255729076,0.905982905983,0.977528089888,0.730769230769,0,27.9720101438,0.905982905983,0.966292134831,0.730769230769,0.5,28,19,27.1593532562,0.947368421053,1.52233008401,1,21,26,19.4104175568,0.961538461538,0.920379415243,0.961538461538,26,21,7.9060493469,0.714285714286,0.636800251874,0.761904761905,23,24,10.3021414566,0.916666666667,0.855140634345,0.916666666667,19,27,16.9284820557,0.962962962963,0.715946047472,0.888888888889
Morgan,baseline_v0.3,6,135,117,117,0,0,27.569463253,1.3044953339,71.4043665321,0.965811965812,1,0.888888888889,0,52.7592663024,0.965811965812,1,0.888888888889,0,28,19,36.8917747498,1,1.52233008401,1,26,21,13.9314105988,0.857142857143,0.799778333594,0.857142857143,26,21,21.0010305405,0.952380952381,1.3044953339,0.952380952381,13,34,62.8265372467,1,3.68625426394,1,24,22,27.569463253,1,1.18258918937,1
Morgan,baseline_v0.3,6,136,117,117,0,0,19.4104175568,1.12023147191,38.7364513335,0.91452991453,0.966666666667,0.869565217391,0,33.6230923117,0.957264957265,1,0.913043478261,0.25,21,26,19.6547820282,0.846153846154,1.24792869664,0.961538461538,26,21,19.4104175568,0.952380952381,0.920379415243,0.952380952381,19,28,29.2300537109,1,1.64029976503,1,24,23,9.46946325302,0.869565217391,0.855140634345,0.913043478261,27,19,16.3789548874,0.894736842105,1.12023147191,0.947368421053
Morgan,baseline_v0.3,6,137,117,117,0,0,21.0010305405,1.3044953339,43.6388393292,0.965811965812,1,0.863636363636,0,41.6549472477,0.948717948718,0.989361702128,0.818181818182,0,25,22,36.8917747498,1,1.52233008401,1,24,23,25.732106781,1,2.90171590315,1,25,22,21.0010305405,0.954545454545,1.3044953339,0.954545454545,23,24,10.3021414566,0.916666666667,0.755518663448,0.875,20,26,16.9284820557,0.961538461538,0.760071196908,0.923076923077
Morgan,baseline_v0.3,6,138,117,117,0,0,21.0010305405,1.3044953339,42.4268183404,0.948717948718,0.989583333333,0.842105263158,0,36.8696946632,0.965811965812,1,0.842105263158,0.5,24,23,27.1593532562,0.95652173913,1.52233008401,1,22,25,14.0910305405,0.92,0.875275313488,0.92,23,24,21.0010305405,0.958333333333,1.3044953339,0.958333333333,20,27,26.154891243,1,1.55359205696,1,28,18,16.3789548874,0.888888888889,1.12023147191,0.944444444444
Morgan,baseline_v0.3,6,139,117,117,0,0,16.9284820557,0.799778333594,40.1659222817,0.923076923077,0.989010989011,0.818181818182,0,27.2864548303,0.880341880342,0.967032967033,0.681818181818,0,28,19,27.1593532562,0.947368421053,1.03092354136,0.842105263158,28,19,13.7409577942,0.789473684211,0.799778333594,0.842105263158,24,23,15.1223162079,0.913043478261,0.699738902753,0.826086956522,17,30,26.154891243,0.966666666667,1.55359205696,0.966666666667,20,26,16.9284820557,0.961538461538,0.715946047472,0.884615384615
Morgan,baseline_v0.3,6,140,117,117,0,0,27.569463253,1.18258918937,46.7407642182,0.965811965812,1,0.92,0,32.6982747881,0.940170940171,0.977777777778,0.88,0,25,22,36.8917747498,1,1.24792869664,0.954545454545,23,24,14.0910305405,0.916666666667,0.875275313488,0.916666666667,22,25,29.2300537109,1,1.64029976503,1,23,24,10.3021414566,0.916666666667,0.72183571666,0.833333333333,24,22,27.569463253,1,1.18258918937,1
Morgan,baseline_v0.3,6,141,117,117,0,0,16.9284820557,0.920379415243,37.2533871069,0.940170940171,1,0.818181818182,0,28.488665451,0.940170940171,1,0.818181818182,0,21,26,27.1593532562,0.961538461538,1.24792869664,0.961538461538,23,24,19.4104175568,0.958333333333,0.920379415243,0.958333333333,24,23,13.0367311096,0.869565217391,0.781731804868,0.913043478261,24,23,15.3037826538,0.95652173913,1.12323373199,0.95652173913,25,21,16.9284820557,0.952380952381,0.760071196908,0.904761904762
Morgan,baseline_v0.3,6,142,117,117,0,0,26.154891243,1.55359205696,51.1439040831,0.982905982906,1,1,0,52.3429634863,0.991452991453,1,1,0.5,16,31,27.1593532562,0.935483870968,1.52233008401,0.967741935484,23,24,25.732106781,1,2.90171590315,1,25,22,29.2300537109,1,1.64029976503,1,24,23,26.154891243,1,1.55359205696,1,29,17,16.9284820557,1,1.12023147191,1
Morgan,baseline_v0.3,6,143,117,117,0,0,25.732106781,1.16535771162,48.6474391064,0.948717948718,1,0.807692307692,0,45.7805176714,0.931623931624,0.988888888889,0.769230769231,0,18,29,36.8917747498,0.965517241379,1.16535771162,0.896551724138,22,25,25.732106781,1,2.90171590315,1,27,20,10.5515864563,0.8,0.699738902753,0.8,26,21,26.154891243,1,1.55359205696,1,24,22,16.9284820557,0.954545454545,1.12023147191,0.954545454545
Morgan,baseline_v0.3,6,144,117,117,0,0,25.732106781,1.18258918937,43.9897143682,0.940170940171,0.978947368421,0.894736842105,0,48.6519232447,0.974358974359,1,0.947368421053,0.333333333333,25,22,13.7183616638,0.727272727273,1.16535771162,0.909090909091,24,23,25.732106781,1,2.90171590315,1,24,23,29.2300537109,1,1.64029976503,1,19,28,15.3037826538,0.964285714286,1.12323373199,0.964285714286,25,21,27.569463253,1,1.18258918937,1
Morgan,baseline_v0.3,6,145,117,117,0,0,16.3789548874,1.12023147191,53.547701922,0.863247863248,0.943820224719,0.68,0,49.2514929534,0.923076923077,0.988764044944,0.76,0.333333333333,24,23,19.6547820282,0.826086956522,1.24792869664,0.95652173913,24,23,11.9777183533,0.695652173913,0.651756028499,0.782608695652,29,18,10.5515864563,0.833333333333,0.75997113812,0.888888888889,18,29,62.8265372467,1,3.68625426394,1,22,24,16.3789548874,0.916666666667,1.12023147191,0.958333333333
Morgan,baseline_v0.3,6,146,117,117,0,0,13.9314105988,0.799778333594,24.3596041199,0.820512820513,0.89247311828,0.619047619048,0,19.3821524726,0.769230769231,0.817204301075,0.666666666667,0,29,18,20.2692386627,0.944444444444,1.16535771162,0.944444444444,25,22,13.9314105988,0.863636363636,0.799778333594,0.863636363636,22,25,5.43210678101,0.64,0.612558884829,0.76,16,31,8.8367351532,0.806451612903,0.432394660251,0.483870967742,25,21,16.3789548874,0.904761904762,1.12023147191,0.952380952381
Morgan,baseline_v0.3,6,147,117,117,0,0,16.3789548874,0.75997113812,36.6370932379,0.923076923077,0.989690721649,0.631578947368,0,24.6018713563,0.91452991453,0.969072164948,0.684210526316,0,26,21,36.8917747498,1,1.52233008401,1,22,25,19.4104175568,0.96,0.920379415243,0.96,23,24,10.5515864563,0.833333333333,0.75997113812,0.875,24,23,10.3021414566,0.913043478261,0.755518663448,0.869565217391,22,24,16.3789548874,0.916666666667,0.715946047472,0.875
Morgan,baseline_v0.3,6,148,117,117,0,0,19.6547820282,0.855140634345,43.5912550145,0.948717948718,1,0.884615384615,0,45.4962629133,0.940170940171,0.988636363636,0.846153846154,0.333333333333,29,18,19.6547820282,0.833333333333,0.850960811541,0.833333333333,20,27,25.732106781,1,2.90171590315,1,20,27,29.2300537109,1,1.64029976503,1,24,23,15.3037826538,0.95652173913,0.855140634345,0.913043478261,24,22,16.3789548874,0.909090909091,0.760071196908,0.909090909091
Morgan,baseline_v0.3,6,149,117,117,0,0,20.2087543488,1.03092354136,60.2248914807,0.923076923077,0.977528089888,0.84,0,47.8617832301,0.931623931624,1,0.8,0,25,22,20.2087543488,0.863636363636,1.03092354136,0.863636363636,21,26,13.7409577942,0.846153846154,0.799778333594,0.884615384615,28,19,29.2300537109,1,1.64029976503,1,18,29,62.8265372467,1,3.68625426394,1,25,21,16.3789548874,0.904761904762,0.760071196908,0.904761904762
Morgan,baseline_v0.3,6,150,117,117,0,0,26.154891243,1.16535771162,44.1946038552,0.940170940171,0.977528089888,0.851851851852,0,35.2534734205,0.931623931624,0.988764044944,0.777777777778,0,27,20,36.8917747498,1,1.16535771162,0.9,22,25,13.7409577942,0.84,0.799778333594,0.88,21,26,29.2300537109,1,1.64029976503,1,28,19,26.154891243,1,1.55359205696,1,19,27,9.1518724289,0.888888888889,0.715946047472,0.888888888889
Morgan,baseline_v0.3,6,151,117,117,0,0,15.3037826538,1.12323373199,37.3010106809,0.91452991453,0.976744186047,0.821428571429,0,32.3934089402,0.91452991453,0.976744186047,0.821428571429,0,24,23,27.1593532562,0.95652173913,1.24792869664,0.95652173913,19,28,13.7409577942,0.857142857143,0.799778333594,0.892857142857,24,23,29.2300537109,1,1.64029976503,1,26,21,15.3037826538,0.952380952381,1.12323373199,0.952380952381,24,22,8.1375686646,0.818181818182,0.711613468537,0.772727272727
Morgan,baseline_v0.3,6,152,117,117,0,0,13.4300689697,1.12323373199,34.3503336767,0.897435897436,0.988372093023,0.740740740741,0,30.2047105123,0.854700854701,0.906976744186,0.777777777778,0.25,23,24,20.2692386627,0.916666666667,1.24792869664,0.958333333333,27,20,13.4300689697,0.75,0.651756028499,0.75,19,28,29.2300537109,1,1.64029976503,1,26,21,10.3021414566,0.904761904762,1.12323373199,0.952380952381,22,24,9.1518724289,0.875,0.549849842832,0.583333333333
Morgan,baseline_v0.3,6,153,117,117,0,0,26.154891243,1.18258918937,55.7719416536,0.982905982906,1,0.92,,42.6198897096,0.957264957265,1,0.8,,24,23,36.8917747498,1,1.16535771162,0.913043478261,27,20,25.732106781,1,2.90171590315,1,25,22,15.1223162079,0.909090909091,0.781731804868,0.909090909091,23,24,26.154891243,1,1.55359205696,1,18,28,33.5391887665,1,1.18258918937,0.964285714286
Morgan,baseline_v0.3,6,154,117,117,0,0,21.0010305405,1.18258918937,46.085114215,0.965811965812,1,0.863636363636,0,31.8163618953,0.957264957265,0.989361702128,0.863636363636,0,22,25,36.8917747498,1,1.52233008401,1,22,25,14.0910305405,0.92,0.875275313488,0.92,27,20,21.0010305405,0.95,1.3044953339,0.95,23,24,15.3037826538,0.958333333333,0.855140634345,0.916666666667,23,23,27.569463253,1,1.18258918937,1
Morgan,baseline_v0.3,6,155,117,117,0,0,16.9284820557,0.855140634345,34.4116336268,0.931623931624,1,0.833333333333,0,25.8969867338,0.923076923077,0.988764044944,0.833333333333,0,27,20,27.1593532562,0.95,1.24792869664,0.95,20,27,19.4104175568,0.962962962963,0.920379415243,0.962962962963,23,24,13.0367311096,0.875,0.781731804868,0.916666666667,25,22,10.3021414566,0.909090909091,0.855140634345,0.909090909091,22,24,16.9284820557,0.958333333333,0.715946047472,0.875
Morgan,baseline_v0.3,6,156,117,117,0,0,16.3789548874,0.920379415243,37.9320128482,0.923076923077,0.978723404255,0.761904761905,0,27.2273559872,0.905982905983,0.968085106383,0.714285714286,0,22,25,36.8917747498,1,1.24792869664,0.96,26,21,19.4104175568,0.952380952381,0.920379415243,0.952380952381,24,23,10.5515864563,0.826086956522,0.699738902753,0.826086956522,24,23,10.3021414566,0.913043478261,0.72183571666,0.826086956522,21,25,16.3789548874,0.92,1.12023147191,0.96
Morgan,baseline_v0.3,6,157,117,117,0,0,20.2087543488,1.18258918937,37.3883770058,0.931623931624,0.989130434783,0.782608695652,0,30.5080203352,0.957264957265,1,0.826086956522,0.5,26,21,20.2087543488,0.857142857143,1.24792869664,0.952380952381,21,26,14.0910305405,0.923076923077,0.875275313488,0.923076923077,21,26,21.0010305405,0.961538461538,1.3044953339,0.961538461538,26,21,10.3021414566,0.904761904762,1.12323373199,0.952380952381,23,23,27.569463253,1,1.18258918937,1
Morgan,baseline_v0.3,6,158,117,117,0,0,15.1223162079,0.715388391447,29.5919723015,0.863247863248,0.944444444444,0.727272727273,0,22.1349392859,0.811965811966,0.877777777778,0.681818181818,0.2,23,24,20.2087543488,0.875,1.16535771162,0.916666666667,22,25,13.7409577942,0.84,0.799778333594,0.88,23,24,15.1223162079,0.916666666667,0.699738902753,0.833333333333,23,24,8.8367351532,0.791666666667,0.612558884829,0.625,26,20,16.3789548874,0.9,0.715388391447,0.8
Morgan,baseline_v0.3,6,159,117,117,0,0,25.732106781,1.24792869664,44.9789823829,0.957264957265,1,0.88,0,59.617197277,0.948717948718,0.977777777778,0.92,0,27,20,27.1593532562,0.95,1.24792869664,0.95,26,21,25.732106781,1,2.90171590315,1,16,31,30.6588032532,1,3.02916779706,1,24,23,10.3021414566,0.913043478261,1.12323373199,0.95652173913,24,22,16.3789548874,0.909090909091,0.715388391447,0.818181818182
Morgan,baseline_v0.3,6,160,117,117,0,0,26.154891243,1.18258918937,42.5599257872,0.931623931624,0.989130434783,0.782608695652,0,34.4752130086,0.948717948718,1,0.782608695652,0.5,22,25,27.1593532562,0.96,1.52233008401,1,22,25,13.7409577942,0.84,0.799778333594,0.88,23,24,13.0367311096,0.875,0.75997113812,0.875,25,22,26.154891243,1,1.55359205696,1,25,21,27.569463253,1,1.18258918937,1
Morgan,baseline_v0.3,6,161,117,117,0,0,25.732106781,1.3044953339,48.9531247907,0.982905982906,1,0.941176470588,0,44.4784267052,0.965811965812,0.979797979798,0.941176470588,0,20,27,36.8917747498,1,1.52233008401,1,24,23,25.732106781,1,2.90171590315,1,31,16,21.0010305405,1,1.3044953339,1,20,27,10.3021414566,0.925925925926,0.72183571666,0.851851851852,22,24,27.569463253,1,1.18258918937,1
